long,lat
73.60422001200004,33.4415774540001
73.6127319250001,33.44651827700007
73.61321171100008,33.446796774000106
73.62058339900011,33.448246263000044
73.62241011600008,33.4486054490001
73.62757775900008,33.452067770000056
73.62819787600006,33.46170542400007
73.62592411300017,33.46966359500003
73.62261682100012,33.47715667800007
73.6149687090001,33.51012624100012
73.61465865100007,33.519660543000015
73.61817264800004,33.526171774000076
73.62447717300017,33.52821299300004
73.63098840300012,33.53118438700005
73.63501916500013,33.54079620400006
73.63284875500011,33.55684173600011
73.62520064300014,33.57547109000008
73.61465865100007,33.59311859200007
73.60380660000015,33.60593434700006
73.57641809100011,33.626372376000106
73.57311079900012,33.63365875300009
73.57838179500015,33.647559713000064
73.57641809100011,33.65401926700011
73.57745162000009,33.663243510000115
73.59564172400013,33.69538625100006
73.60029260300007,33.70858958000005
73.59936242700013,33.727477316000076
73.59574507700012,33.7456157430001
73.5885103760001,33.76233306900005
73.57641809100011,33.77713836700008
73.5672196860001,33.803441671000115
73.58251591000004,33.87674469000004
73.57982873600014,33.91046356200009
73.5186438400001,34.007770284000046
73.51857557900013,34.00831636500001
73.51855675900009,34.00846692700013
73.51843713400012,34.00942393000008
73.50851525900003,34.068386739000104
73.49081132100008,34.12820076000011
73.49042850800015,34.12949412100011
73.4897871930001,34.14005978000007
73.48939497900017,34.14652150500004
73.4895712890002,34.149641728000105
73.4913586830001,34.18127390600007
73.49042850800015,34.19835296700012
73.47413803000018,34.26900518000009
73.47409875500011,34.269175517000065
73.45952600100003,34.282404684000056
73.45549523900013,34.2921715290001
73.44722701000012,34.30596913700006
73.4071260990001,34.355035909000094
73.4002014570001,34.37552561500006
73.40383149500008,34.38092025500002
73.41508426900009,34.39764312800007
73.42025191300019,34.409632060000035
73.42537371000009,34.42832662300006
73.42592266900016,34.43033032300012
73.42686649600006,34.435728658000116
73.42676314300013,34.46601104800004
73.4274842260001,34.4700285080001
73.42774957300014,34.47053266700007
73.42903690600014,34.47293569000003
73.4353414310001,34.481798198000035
73.43658166500012,34.48464040100001
73.43751184100017,34.48771514900004
73.43782190000013,34.49112579400007
73.43606490100018,34.51732574500008
73.4366850180001,34.5221574910001
73.4381319580001,34.52595570900013
73.4431962490001,34.53344879200007
73.44495324700006,34.536859436000086
73.44557336400004,34.540373434000045
73.44567671700014,34.54915842700004
73.44619348200013,34.55380930600009
73.44712365700013,34.55804677400005
73.45012089000011,34.562594300000086
73.45446171100014,34.56636667900011
73.46356779100017,34.57033223000012
73.4640735270001,34.57055247000005
73.49414921100004,34.574944967000135
73.49753248400015,34.57498174100007
73.49890344300013,34.57499664300006
73.5038643800001,34.57458323200005
73.52474165900014,34.57117258700002
73.5269290380001,34.57111790200011
73.5288757730001,34.57106923400009
73.53306674800012,34.57153024200004
73.53404341600009,34.57163767500005
73.55282600300012,34.57949944200003
73.5657727460001,34.58491851800005
73.57455773900011,34.58719228100007
73.58323938000012,34.588380839000095
73.5912433490002,34.5883391520001
73.59316125500004,34.58832916300008
73.60039595600011,34.5872956340001
73.60534621700009,34.584923634000035
73.60652063100014,34.58302744400008
73.60783465000009,34.58089216400006
73.60789883100006,34.58074526200008
73.61011112500017,34.575616761000035
73.61383182800006,34.56920888300009
73.61600633600011,34.56676860200005
73.61843737800012,34.5640404320001
73.62328459900004,34.563989563000064
73.62344364400019,34.563989563000064
73.62493119500004,34.565384142000084
73.62923140500004,34.569415589000045
73.6389465740001,34.58548695900001
73.65951379400019,34.63364939400009
73.66034061700009,34.63897206700004
73.6597205000001,34.6439846800001
73.65786014800011,34.64946238200008
73.65124556500012,34.659022522000086
73.64917850800009,34.663053284000085
73.64793827300014,34.66780751600007
73.64897180200012,34.672458395000035
73.65083215300012,34.67669586200009
73.68080448400013,34.71529815700008
73.68555871600017,34.72325632800005
73.69424035700013,34.74459869400005
73.70126835100012,34.75565745100005
73.70870975800011,34.76330556300012
73.71883833800007,34.7713154100001
73.74023238100011,34.784751282000045
73.75041976500012,34.7898959110001
73.75056766800009,34.78997060200007
73.75842248600003,34.79250274700006
73.77723270700005,34.791624248000105
73.78374393700011,34.792451070000126
73.78911828600008,34.79410471600009
73.79655969300012,34.79751536100011
73.79744260600017,34.798052268000035
73.8156399020001,34.80911819100001
73.81950402800004,34.81048614500013
73.84110477700011,34.814103496000115
73.88384323600013,34.81070501600003
73.88399621600018,34.8106928510001
73.88743467300009,34.811934516000065
73.88957727100006,34.81270823200005
73.88987147400007,34.812898888000106
73.90807743300013,34.8246971640001
73.91101575500011,34.826091937000044
73.91624231000003,34.82857289700006
73.92378706900007,34.83353383400001
73.92526199200006,34.83489995100007
73.9287195770001,34.838102469000006
73.93001818300013,34.83930527500006
73.93009159400009,34.839373271000085
73.93722294100013,34.8493984990001
73.9424986680001,34.85378623100006
73.94742055800009,34.857879684000096
73.94766158100009,34.858080139000066
73.95437951700012,34.86267934200002
73.95461750600009,34.862756062000074
73.96223433400013,34.86521148700011
73.97815067600004,34.866555074000075
73.9838584920002,34.86771279200012
73.98910607900012,34.86877716100008
74.00050476100012,34.87243189500005
74.0121431880001,34.87616349900007
74.01236167100018,34.8763313230001
74.01570899100011,34.87897874900004
74.01783817600011,34.880662740000105
74.01795507200012,34.88079849100005
74.02247950800012,34.886052675000116
74.02424605300007,34.888104147000035
74.0299304610001,34.90505401600004
74.0341679280001,34.9145108040001
74.03430657700011,34.91466605200007
74.03665814200014,34.91729914200006
74.04150598200005,34.92272735600004
74.04173080700014,34.92286498300005
74.05256473800006,34.92949696900007
74.0542365170001,34.930842547000026
74.0568022060001,34.9329076130001
74.0614530840001,34.94169260700009
74.06403690600007,34.95016754200009
74.06300337700009,34.96546376600014
74.06445031800013,34.97430043600005
74.06693078600006,34.98179351800009
74.07561242700012,34.99109527600011
74.08532759600018,34.99962188700003
74.08551834900004,34.9997310040001
74.09192046700014,35.003393233000054
74.0975232340001,35.006598206000035
74.10031376200004,35.00964711500005
74.1004129870002,35.01005890000002
74.10134729000015,35.01393625900002
74.09772994000014,35.02142934200015
74.09266565000019,35.02670033800008
74.08811812400012,35.02964589500009
74.07602583800013,35.034296774000055
74.07492645700012,35.034949532000056
74.07271854700014,35.03626047800009
74.07078771500005,35.03803040800007
74.06961796100012,35.03910268200006
74.06907943600015,35.03992393300007
74.06755090300004,35.04225494400002
74.06620731600009,35.04551055900001
74.0660006110001,35.04969635000013
74.06755090300004,35.055380758000084
74.07654260300006,35.0720205690001
74.08109012900013,35.07827341700009
74.08117191900016,35.07834887100003
74.08842818200009,35.08504303000004
74.0993835860001,35.09274281800012
74.12470114600012,35.099201380000096
74.12469610400012,35.0993721120001
74.1246902150001,35.09948400600011
74.1244014130001,35.1049712400001
74.1243949790001,35.10509348600009
74.1230513920001,35.107470602000035
74.1193306890001,35.11124298100006
74.10517134600013,35.12137156200002
74.10238081900013,35.1264875290001
74.1016573490001,35.130621643000026
74.10300093600006,35.13491078700008
74.10351770000011,35.13801137300004
74.10219272400008,35.13999883900007
74.10186405500014,35.1404918420001
74.10036757200004,35.141073807000026
74.09814335100003,35.141938782000096
74.09798595400008,35.14193618800006
74.09726755200006,35.14192434600005
74.07933313000012,35.14162872300011
74.07914336000005,35.14164426700006
74.05161157800006,35.14389931500004
74.03703508700005,35.14509920900011
74.03618788100016,35.145358077000125
74.03148075400003,35.14679636700002
74.02548628800014,35.14963857000009
74.00853407200009,35.16338361000004
74.0063563120001,35.16515414700008
74.00398889200005,35.16824208600005
74.0026453050001,35.17129099600007
73.99871789600013,35.17387481700007
73.99482079300009,35.17472338000003
73.9946569330001,35.17475905900005
73.99227481700012,35.175267983000055
73.97670373600005,35.174339905000096
73.9684355060001,35.17247955400009
73.96068404100009,35.16917226200009
73.95879365700011,35.169615321000066
73.95847973800005,35.169688896000125
73.95810125700012,35.16977760200008
73.9540694580001,35.170722555000026
73.94921187400007,35.17258290600003
73.92430383300012,35.19888621000007
73.91498785100009,35.2017441010001
73.91007167100008,35.2032522520001
73.89836226400018,35.20684438100004
73.89766096600016,35.20692688700011
73.88782027200011,35.208084615000075
73.86994022600004,35.20255523700007
73.86434609500009,35.20230240700002
73.86422972800005,35.20235180800012
73.86337424200019,35.20271498500006
73.85888147000014,35.20462229400003
73.83934777800016,35.22183054600001
73.82105432100013,35.23015045200006
73.81299139900017,35.23253267900009
73.80961761400005,35.23352059700002
73.80843893800017,35.23371464800009
73.80121057100007,35.23490468400006
73.77630253100011,35.2350597130001
73.77309859200011,35.23449127200004
73.76989465300005,35.23319936100009
73.76658736200005,35.231235657000056
73.7458134360001,35.21376902300011
73.74188602700013,35.21123687800012
73.73868208800008,35.20978993800013
73.7356848550001,35.209273173000085
73.73227421100012,35.20937652600011
73.73219320800013,35.209416086000104
73.73210894400012,35.20945723800013
73.73151357400008,35.20974800000003
73.72783003800004,35.21154693600002
73.72214563000011,35.215732727000045
73.71553104700007,35.225137838000094
73.7148075770001,35.23015045200006
73.71511763500007,35.234026184000115
73.71759810400005,35.23929718000005
73.72028527800006,35.25464508100002
73.7199752200001,35.258882548000074
73.71842492700006,35.26410186800008
73.68886600800005,35.30673492500007
73.68741906800005,35.3101455690001
73.6871090090001,35.31360789000004
73.68731571500012,35.317690328000054
73.6908297120001,35.345182190000116
73.69062300600012,35.34854115800003
73.68989953600015,35.354535624000064
73.69020959500011,35.35742950500014
73.69155318200006,35.36109853100005
73.69424035700013,35.366369527000074
73.71718469300004,35.397995504000065
73.72286910000008,35.40848582000011
73.72441939300012,35.41246490500001
73.72586633300011,35.41515208000004
73.72751997900014,35.4176325480001
73.74250614400012,35.42776112900006
73.7675175380001,35.4393366500001
73.7769226480001,35.442437236000046
73.7814701740001,35.44465932200005
73.78415734900011,35.447139791000026
73.78467411300011,35.44987864200007
73.78405399600013,35.45292755200009
73.78260705600013,35.45685496000006
73.78167688000013,35.46088572200006
73.77847294100008,35.50233022100011
73.77785282400015,35.50568918900004
73.77206506400017,35.52196726500006
73.77185026700016,35.522047000000086
73.7716368990001,35.52212620500006
73.75842248600003,35.527031555000036
73.75780308300017,35.52710829700008
73.62954146300012,35.542999573000074
73.56608280500006,35.54181101500005
73.50479455600004,35.533852845000084
73.5043691240001,35.53411114300005
73.50427304700014,35.53416947600007
73.50355377000017,35.534606179000065
73.46572717300012,35.55757232700003
73.46564639200011,35.55758693200009
73.46546482100007,35.557619761000055
73.4639301040001,35.5578972430001
73.44257613100012,35.56175811800007
73.40970992000013,35.547753805000056
73.40947657800018,35.548149189000085
73.40941517800013,35.54825322900008
73.40894138700008,35.54905604100007
73.39668745900013,35.56981964100005
73.39493046100011,35.57483225500002
73.3923466390001,35.58015492800007
73.38831587700008,35.5839789840001
73.3825281170001,35.58821645100005
73.38217689600009,35.58838578900013
73.37430837300008,35.59217954200005
73.37384647600004,35.59240224200009
73.36619836400007,35.59493438700008
73.36567837500013,35.59502105200005
73.35472619600006,35.5968464150001
73.34893843600008,35.59715647400009
73.32919803900012,35.59545115200011
73.32506392400012,35.59586456300012
73.3108012290001,35.59896514900008
73.3098722220002,35.59930062400012
73.3070805260001,35.600308736000045
73.30683514300017,35.600472325000084
73.30673692500011,35.60053780400008
73.30397994000009,35.602375794000096
73.29922570800011,35.613227845000054
73.29684859200012,35.617103577000094
73.2904407150001,35.62283966100006
73.28996404300011,35.62311222600006
73.28226659100011,35.627513694000086
73.25158003800016,35.6450605270001
73.2437252200001,35.6509516400001
73.24031457500007,35.6543106080001
73.22780887900007,35.66366404200005
73.13530806500012,35.71497874000009
73.12921024600007,35.72024973600013
73.12559289600011,35.72479726200007
73.1238358970001,35.73032664000007
73.12311242700014,35.736889547000146
73.12311242700014,35.744485983000104
73.1284867760001,35.796317444000096
73.1299337160001,35.799418030000126
73.13262089000011,35.80241526300006
73.15132775900008,35.817453105000126
73.15411828600014,35.821328837000095
73.15473840300012,35.82489451100007
73.15298140500016,35.82809845000013
73.14957076000013,35.83192250600007
73.14881620400013,35.83233372600007
73.12935910900018,35.8429375060001
73.1197017820001,35.84820058200009
73.11952669700008,35.84832314200011
73.11909672000013,35.84862412600005
73.10833296700014,35.85615875300006
73.0942769780001,35.86835439100007
73.09220992000013,35.87114491800013
73.0905562750001,35.874142151000044
73.08838586400009,35.87589915000011
73.08816055500012,35.87594421100002
73.08796649600015,35.87598302300003
73.08635939200013,35.87630444400007
73.08528527800013,35.87651926700009
73.08063440000006,35.87341868100013
73.07246952300005,35.86489207000004
73.06812870300007,35.86163645500005
73.06430464700014,35.859517721000074
73.05955041500005,35.857760722000094
73.05272912600009,35.85652048800006
73.04218713400013,35.85605540000003
73.03164514200006,35.856830546000126
73.01645227100005,35.861119690000095
73.0157435800001,35.861406997000074
73.00880415900019,35.86422027600014
73.00716807900005,35.86510989500003
73.00053593000013,35.868716126000066
73.00038271400012,35.86877996600002
72.9856531170002,35.87491729800006
72.98250886900018,35.87582747500005
72.97779829900014,35.877191061000076
72.97159712700005,35.87812123600011
72.87217167200004,35.874297180000084
72.86462691300011,35.87279856400008
72.85615197800007,35.87021474200007
72.81801477100015,35.85119781500002
72.81460412600012,35.84809722900006
72.80891971900013,35.84132761700003
72.80612919100008,35.8386921190001
72.79848107900011,35.837710266000045
72.79238326000007,35.8375552370001
72.75000858600004,35.844841614000075
72.65585412600007,35.85414337200011
72.65388826300011,35.854841637000064
72.55674951900016,35.88934486100008
72.51560428900018,35.90395945300014
72.58815800000019,36.01279001900011
72.58908817600013,36.01614898700012
72.5883647060001,36.018681132000026
72.58071659400014,36.03480417900009
72.57916630100016,36.04276235000006
72.57265507000005,36.050048727000046
72.5412357990001,36.07252797500004
72.53803186000005,36.0764037070001
72.5362748620002,36.07965932200008
72.5352413330001,36.0830699670001
72.53121057100009,36.09107981400008
72.52914351400017,36.09753936800004
72.5292468670001,36.102603658000106
72.53028039600014,36.1080813600001
72.53172733600013,36.112318828000056
72.53441451000009,36.1165046190001
72.5602527260001,36.143893128000045
72.5621130780001,36.14999094700009
72.56056278500006,36.155727031000055
72.55312137900017,36.16652740500008
72.55136438000011,36.17004140200004
72.55136438000011,36.1735554000001
72.55384484900009,36.18911000600012
72.56490360500004,36.23014109300007
72.56800419100011,36.23675567700006
72.57203495300013,36.24269846600008
72.57802941900013,36.249881490000035
72.58598759000012,36.25783966100009
72.59425581900013,36.26424753900004
72.60748498500016,36.272722473000044
72.62185103400003,36.2766498820001
72.6334265550002,36.27856191000012
72.64293501800006,36.278975322000036
72.65451053900011,36.278096822000094
72.68086551900006,36.2693118290001
72.68696333800011,36.269156800000076
72.69244104000012,36.27106882800008
72.71393843600003,36.29618357400011
72.71879602100006,36.30011098300008
72.73770959500013,36.310963033000036
72.75269576000011,36.31654408800004
72.76726851400014,36.32000640900009
72.77377974500013,36.32269358300002
72.78452844300011,36.32879140200008
72.8216321210001,36.364603170000095
72.83021040900013,36.37039093000007
72.8383752850001,36.37395660400004
72.86927779100006,36.379692688000006
72.87692590300014,36.384291891000146
72.88364384000005,36.39199167900004
72.88653772000004,36.397055970000025
72.8873645430001,36.402326966000146
72.88612430800003,36.41395416300011
72.88591760300011,36.43891388000009
72.8885014240002,36.45250478100009
72.88994836400019,36.45710398400004
72.89573612500004,36.46154815700005
72.90648482300014,36.46563059500005
72.92601851400019,36.468369446000096
72.95599084500014,36.46811106400013
72.98079553200006,36.47084991500007
72.98492964700011,36.472761943000094
72.9883402910001,36.47617258700011
72.98958052600017,36.48376902300008
72.98854699700019,36.48909169500013
72.98492964700011,36.49560292600009
72.98182906100004,36.50015045200013
72.97986535700011,36.504284567000056
72.97986535700011,36.50779856400001
72.98296594300012,36.511260885000056
72.98916711400011,36.514464824000115
73.04218713400013,36.53115631100006
73.04890507000005,36.53513539700013
73.05500288900015,36.539631246000056
73.06306441300012,36.5489846800001
73.06616499900014,36.55611602800013
73.06936893700015,36.568673401000055
73.0721594650002,36.573634339000094
73.08538863100006,36.59006744400007
73.09448368300013,36.60329661100006
73.09551721200012,36.60660390200006
73.09551721200012,36.60949778300005
73.09303674300014,36.61771433500007
73.07753381400016,36.651148987000056
73.0733996990001,36.66360300700005
73.07267622900014,36.68587555000009
73.07153934700011,36.691094869000025
73.07133264200013,36.69497060200007
73.0733996990001,36.69853627600013
73.07815393100009,36.700810039000146
73.09727421100013,36.70282541900009
73.13055383300014,36.70938832600008
73.14202600100009,36.713987529000036
73.1715849200001,36.7330044560001
73.17654585800017,36.73486480700011
73.18208166800014,36.733890915000075
73.19235884600016,36.72825022400011
73.2079060120002,36.7156928980001
73.20848189300011,36.71522776300007
73.21344283100007,36.712902324000126
73.21788700400009,36.7123855590001
73.24310510300012,36.716519674000025
73.27080367000013,36.71848337800006
73.28754683400012,36.71724314400011
73.29633182800012,36.71744985000008
73.31410852100015,36.72111887600008
73.41601444500009,36.75207305900008
73.42965702300012,36.751091207000115
73.4538415940001,36.74721547500006
73.51399296100016,36.73135081000005
73.51988407400012,36.73073069300008
73.54138147000009,36.73279775000013
73.55316369600007,36.73233266200012
73.55750451700004,36.73124745700002
73.5653593340001,36.72794016500012
73.57104374200003,36.72773346000007
73.57672815000006,36.72923207600007
73.59068078600006,36.73512319000008
73.59481224400014,36.7354594710001
73.59512495900009,36.73548492500008
73.5991557210001,36.732642721000104
73.6076306560002,36.72168731700012
73.6135217690001,36.71558949800007
73.61712086600005,36.71276163700013
73.61786259000013,36.712178854000044
73.6223067630001,36.710163473000094
73.6283012290001,36.70975006100008
73.65486291500014,36.71057688400002
73.66199426300017,36.709129944000026
73.67336307800014,36.70453074200006
73.67863407400006,36.70396230100002
73.68411177600018,36.70489247700006
73.6953772380001,36.71037017900005
73.71511763500007,36.72499460900012
73.72121545400012,36.7271133430001
73.72855350800012,36.72654490200004
73.73630497200014,36.72437449200005
73.75625207500013,36.716416321000096
73.7616264240001,36.7160545860001
73.76741418500012,36.717604879000106
73.78715458200014,36.72840525300005
73.79087528500014,36.72918040000006
73.8019340410001,36.728456930000064
73.8333533120001,36.72142893500006
73.85423059100009,36.71476267500013
73.87397098800017,36.71104197200013
73.87934533700013,36.71161041300009
73.88575321500014,36.71419423500009
73.88813033100007,36.71993031800005
73.88782027200011,36.725563050000076
73.88658003800009,36.73016225200013
73.88637333200012,36.734037985000086
73.88730350800006,36.73796539300005
73.89143762200007,36.746750387000134
73.89205773900005,36.75150461900003
73.89123091600015,36.75610382100008
73.8911186570001,36.75651593000006
73.88897562200003,36.76438312800006
73.88730350800006,36.7705215460001
73.8872352890001,36.77058585100008
73.8869789040001,36.7708275250001
73.88099898300004,36.7764643350001
73.86901005100009,36.784990947000026
73.86808107400009,36.78549999900005
73.8129927980001,36.81568674800006
73.81218732900004,36.81639153300003
73.79893680800018,36.82798573800011
73.79776828900009,36.828547526000136
73.78550093600012,36.83444529200007
73.77475223800008,36.838114319000056
73.73775191300012,36.84343699200011
73.7302071530001,36.845762431000125
73.7250395100001,36.84813954700009
73.72302077800009,36.84941222600014
73.72028527800006,36.85113678000009
73.71449751800009,36.85645945300004
73.71170699100014,36.86111033200011
73.71165679100011,36.86133902300011
73.7115581540001,36.86178836800008
73.7089164630001,36.87382273400006
73.71170699100014,36.89320139600004
73.71184199100009,36.89413889400005
